SRR1554534,SRR1554535,SRR1554536,SRR1554537,SRR1554538,SRR1554539,SRR1554541,SRR1554556,SRR1554561,SRR1554566,SRR1554567,SRR1554568,geneID
939.00041,1059.99957,299.99981,1106.00024,1070.00014,940.00051,1463.99626,1228.00076,1221.99975,1044.00042,1533.00343,712.99982,TSSC1
55.84298,76.4604,12.99996,725.11704,296.44793,94.270440312583,410.25176,166.25324,150.89349,254.205566,324.01367,400.81594,TSSC2
541.9997,580.00037,235.00007,806.0001,976.99919,456.0008931111,798.0002,678.9997,786.00059,1047.9992,883.9993,594,TSSC4
12,15,3,10,11,8,15,15,14,17,15,8,TSSK1A
7,9,2,57,16,2,42,5,6,5,5,2,TSSK1B
36.3331,5.9034,4.13227,0,0,0,0,0,42.6832,83.5754,0,50.2615,TSSK2
35.6732,26.7836,6.29272,200.438,227.982,33.4389,99.4295,95.51728,49.713,153.834,180.454,141.419,TSSK3
123.00002,129,31.00002,562.0002,670.0005,165,597.0001,230,154.99990614339,439,628.0001,667.0001,TSSK4
69,33,14,451,440,69,484,83,152,251,329,309,TSSK5P
19.99999,27.00003,11,86,79,17,65,49,23,85,81.99996,76.00003,TSSK6
189.0002,314.9997,346.0004,132.00001,121.99998,109,48,352,229.0002,254,100,103,TST
617.99963,691.00013,186.00011,1046.99982,999.00097,620.99987,1163.99977,731.999936,1041.99968,1305.00047,1124.99955,814.0006,TSTA3
137.00006,282.9996,73.99993,716.9995,377.9525,175.99998,451.99975,279.00004,264.00026,500.99951,327.00006,296,TSTD1
390.16941,543.49138,134.17452,3743.4732,4019.9949,643.93045,3819.8447,964.35556,581.64188,3181.8983,3679.1697,3236.3228,TSTD2
3177.001,2458.995,402.99962,4000.003,4331.003,2908.998,4039,2834.999,6262,3106.999,3292,3062.004,TTBK1
1917.39451,2908.88356,430.08316,3558.07934,5220.00657,4410.1969869,5504.11767,3962.804116,3365.96401,3231.0474,3744.86517,3904.50159,TTBK2
1649.995,2794.003,527.0003,1456.00251,1856.00239,2038.996,2101.00296,2736.00163,2024.996,1490.00523,2010.00004,1143.00359,TTC1
155.9999354878,251.999550057182,135.9999003634,64.000021893,90.999985,128.99998,47.00004,312.99969,82.99997,371.00027,167.99999,255.000052,TTC12
332.00023,626.99941,81.99999,1427.00084,1574.00265,559.0008,2120.99913,878.99991,484.99997,1412.99954,1844.00059,1283.99991,TTC13
945.165,2242.01489,522.61401,5397.92656,5998.26815,2284.38444,5706.59124,3461.82855,1313.64566,4081.33361,5911.12271,5203.83577,TTC14
28.8653,34.28128,36.08428,36.5459,58.2026,14.1837,49.5587,53.64182,37.0029,40.8707,47.8675,27.8954,TTC16
739.99964,1282.00004,406.42414,3843.99586,4843.07089,1185.02536,4664.99468,1926.07943,1030.02826,4048.23228,5126.00446,4573.99537,TTC17
1456.71258,2627.24704,524.66235,2446.61412,3171.50291,2888.99494,3627.79582,2950.2178,1932.86148,3346.92203,4087.50279,2622.02935,TTC19
169.999967629056,266.0862369626,85.000036,453.153124865,664.69542,242.1260105678,540.00028,371.32979,239.999844,786.00033,488.99985308533,539.00013,TTC21A
410.10604,764.382,161.257371,1968.55624,2658.66552,960.54898,2499.85603,1077.94002,688.42748,2275.79444,2389.4038,1960.87264,TTC21B
22.8574,21.02728,1,31.448872,45.17269,38.08727,38.25931,24.058003,62.30665,26.62546,39.95692,38.7174,TTC22
160.02697,289.08839,106.09897,375.6509357,607.38912,186.02992,225.88809,481.451450220347,278.0001,996.33707,647.26178,557.041710013391,TTC23
43.00002,55.99998906,13.99999,107.00003,116,38.99999,128.00000073,77.9998951,35.00001,187.00003,149,162.0000153,TTC23L
4,7.000003,1,3,3,8.999998,0,3.000001,27,1,0,2,TTC24
74.99997,94.99996,35.99997,138.99997,221.9997,70.99999,215.0002,101.00004,97,281.00001,267.99997,223.9997,TTC25
95.11499,167.36199,40.22659,571.94118,682.56818,195.52012,648.44275,198.1029,122.9714,775.679029,720.684514,646.55905,TTC26
106.99988,261.00026,42.99998,756.00023,1000.99973,178.00039,1042.00395,325.99993,138,991.99964,952.00014,720.00046,TTC27
553.46703,588.96712,186.386224,14262.66998,23637.4281,575.75367,19158.78499,981.219639494,1070.25311,7005.71521,12158.7256,10823.87777,TTC28
6,8,0,7,8,10,3.00000218,14,7,18.99999,5,4.0000019,TTC29
6505.08026338,12598.14735,2640.58133065951,38971.3369142,59095.82745878,19143.2459948,68505.567666118,14799.4329124494,12161.5720200822,50220.30957296,50190.17063,47298.551028465,TTC3
131.251,276.23,122,434.801,459.618,293.401,680.562,313.22,167.02,446.564,694.463,386.602,TTC30A
46.7489,156.68,38,239.835,299.041,115.511,383.011,214.78,72.9804,344.22,388.537,206.289,TTC30B
256.20875,383.03041,139.53983,1482.97,1556.4403,213.10951,1109.17427,593.90597,322.42663,1605.69123,1423.06918,1395.87384,TTC31
86.99994,247,83,557.9995,677,120,392.0004,476.0005,122.99993,499.0004,924.9997,491,TTC32
277.9997,643.00035,152.99965,1280.9961,1687.0005,818.00002,2532.0044,888.00025,638.99966,1037.9999,1727.9997,1167.9997,TTC33
134.000001902,190.894400859945,67.6943,353.5847,553.885700224077,173.6885,473.23050127911,262.8216,183.721220028447,275.7865,449.59312,301.746,TTC34
29.00004,21.99996,6,75.9999,59,22,70,11.99995164,72,75,106,78,TTC36
1184.23567,2662.14157,458.03713,7212.56002,9317.24669,3350.20277,9035.53456,4117.04208,1929.00446,8362.57228,7875.96572,8226.6555,TTC37
231.64677,253.86042,310.888436,395.60542,603.55539,102.04084,306.62993,332.75439,228.54369,581.5614,319.10509,466.23019,TTC38
215.018560397295,221.00523,6,37.56009,58.3233,158.01052,56.34318,170.048886,246.08229941174,34.045357,71.40082,35.0622,TTC39A
414.4078,887.25059,145.377,399.98974,618.69377,931.9449,503.64274,1034.72201,609.85159,326.17946,584.70436,677.54304,TTC39B
321.34914,618.278133943,70.19708,921.83929,1223.98917,628.948770074494,1127.48201,538.1294593,503.38319,852.85896,1191.80198,1035.32529,TTC39C
0,0,0,0,0,0,0,0,0,0,0,0,TTC39CP1
0,1,0,0,1,0,0,0,0,1,1,0,TTC39DP
329.479,331.35,72.0335,1691.37,2195.22,1022.93,2751.31,658.769,619.97,1338.11,1917.76,1253.29,TTC3P1
507.34801,874.75567,198.3183,1058.23504,1219.4891,548.733542,1187.1002,905.6652,651.79883,1112.55755,1086.0396,742.4043,TTC4
0,0,0,0,0,0,0,0,0,0,0,0,TTC4P1
264.96734,488.00019,125.04299,1404.01673,1774.63219,407.22066,1859.30708,668.2068,404.00852,1170.51326,1452.68609,1050.17761,TTC5
13.999999,25,4.00685,20.00563,33.6331,25.00222,32.1594,26.2815,28,14.0918,30,27.3123,TTC6
608.65869,670.66628,222.99977399,870.831399825,808.24532,475.58211,1009.1077042302,1358.46009,806.00047,642.166805,815.72529,419.697105,TTC7A
2877.19141,3561.00998,657.65891,2206.04834,2874.34117,3323.8266258,3067.09932,3851.5298,4584.77814,2097.48874,2641.649635696,2205.8951,TTC7B
319.205993,666.05003,179.99994,256.95415,417.822503,715.29264,391.150630067672,676.66471,412.05154,480.821897,502.42021,302.7216615979,TTC8
1473,1477,133,5552,5325,1947,8518,1519,2187,2737,5299,3904,TTC9
1695.004,1635.998,486,3079.995,1853.996,1400,2942.999,1251,2365,1975.998,2552.005,1982,TTC9B
510.0339,567.22243,92.04422,746.403,982.96477,525.3127,791.474330094,683.071,719.0347,602.51894,945.32277,743.4519,TTC9C
280.0138,442.8786,125.00006,1141.7263,1277.7139,477.89407,1221.6924,609.0665,361.3286,1822.3325,1480.8859,1219.1467,TTF1
139.21082,255.29982,40.93992969333,603.45444,816.56343,187.12860658137,337.86158,670.39936,327.99936,1123.121,706.3088,1058.84639,TTF2
474.9997,619.9999,127,1710.997,2595.9965,730.9998,2041,937.9999,738.9997,2339.9954,2074.0026,2293.0024,TTI1
144.80003,156.60379,46.16197,470.4376,599.0741,146.9139,441.85806,223.84182,203.84858,645.0373,460.6539,398.6205,TTI2
1,9.999999,5,590.999940015385,693.08246,5.999999,110.01547,12.028406,3,1188.99873,514.12733,894.4664942,TTK
1753.6141,2837.429,627.4165,6133.444,7183.392,3622.9383,9486.675,4266.3438,2598.7133,6638.206,6765.136,6005.724,TTL
312.00035,376.9999,115,1306.0035,1641.997,400.99965,2045.0015,471.9999,501.99992,1417.003,1656.0029,1110.001,TTLL1
2.000003,0,1,0,1.0192,2.000000591656,2.00553011835,5.0534000255295,3.02891289633,18.0363000617651,3.02,1.02543,TTLL10
429.00028,344.000259,59,562.0006,596.0001,578.0001,823.0002511974,912.9993,779.99976,547.001,459.000180159924,544,TTLL11
1684.00311,1846.00477,392.0004,5159.0043,3481.0044,1077.00083,4568.0015,1648.00035,2810.99685,3342.9964,3763.9972,2682.0048,TTLL12
18.5471,19.61176,12.4277,24.798309,23.08011,20.56477,26.5732,22.52534,19.38657,31.40984,33.49665,10.73025,TTLL13P
6.00135,15.00506,0,111.718,137.12,12,137.61,16.7514,11.01032,71.3389,114.046,68.5234,TTLL2
1154.4826,1656.28919,542.668071,3654.25062,4407.36675,1122.06063010193,2672.20212,3362.21795,1625.667330097,4391.12873,3492.02151,4596.26817,TTLL3
335.015727,512.120372,290.14761,1379.84640056838,1661.873110556,273.02026,982.80093,1040.49398,377.19878,1835.81739,1161.36849047954,1299.25411,TTLL4
543.33535,745.97366,135.75315158,1912.4742,2293.15634,800.65593,1586.19891723,1160.89278558,968.959637,1721.879341,2045.85209,1506.84119,TTLL5
31.999989,20.07065,9,5.001063,7.039099,14.00001,7.006475,45.00000240268,30.00003,6.999997,14.036674,2.09024,TTLL6
2066.194387,6439.16549,596.26426,10478.290440389,13115.655220221,7060.93105787,15455.36454,14508.63577,3744.62287,5365.37189,9295.00043,7706.20477,TTLL7
4,0,1,0,1,2,0,1,2,2,3,0,TTLL8
78.500885,165.29759,50.26965,142.54506,392.82448,119.01236874,379.6134,278.05344,99.74878,268.3781,331.00081,239.17812,TTLL9
232.99975,344.00044947837,193.99997346182,1374.00004,1093.00033372596,627.0002,1357.999595,645.99996,448.00023422064,1036.00014455,1462.0002281451,1189.99935,TTN
30.60191,99.0606,69.0437,31.31829,53.3397,42.1328,19.58175,101.653,33.04627,72.6412,60.3317,50.321,TTPA
635.60369,722.76689,169.34903,1548.5554,1855.881,1040.60589,1753.88727,1132.24014,1092.0576,1682.43285,2172.6132,1274.38619,TTPAL
1,17.000034,1.999999,0,18.99999,1,1,14.99995,9,12834.0076,252.99994,14.99998,TTR
0,0,0,0,0,0,0,0,0,0,0,0,TTTY25P
7510.93604756406,9767.4400568214,8856.81690864392,3424.4914731924,3514.11040461615,4361.74622,1542.0966424,11820.1157935751,8510.79201913277,8195.805482,3794.34030929943,4044.42760704896,TTYH1
2115.0044,4394.00015,617.99991,1352.99984,2525.99625,1808.99796,465.00039,14041.00969,1941.99508,1310.00042,1282.00079,1301.9991,TTYH2
6421.99462,4982.00362,1516.00019,21212.0141,24544.9752,4970.00065,17997.0134,5002.00148,11426.0073,24567.041,20904.9785,20277.0281,TTYH3
2981.9987,3502.00372,1025.00476,8231.001,8469.997,4722.0047,13333.964,3916.9958,6398.998,5997.00054,9873.0022,6370.9986,TUB
7754.24831,19901.4764,2746.48937,213186.5114,330871.5442,12507.16902,352138.0951,51068.33133,11387.4982,155867.0098,227533.2059,119686.2688,TUBA1A
36302.7055,49426.5293,5704.42453,40564.44096095,48964.20513,38543.18727,46179.63045,58121.1576,49830.54938,38621.1381,35350.83525,25700.02322,TUBA1B
145.4615,142.1735,89.08562,1588.86118,2331.65591,139.02316,2208.93366,670.97302,124.54996,1410.12214,2628.33529,1417.64947,TUBA1C
0,0,0,0,0,1.05798,0,1,3.51395,0,0,0,TUBA3C
19.56859,30.00003,4,85.4214,224.3897,27.94204,129.6745,15.99995,59.967,85.903,68.4413,80.9543,TUBA3D
3.43137,0,0,15.5787,6.60996,0,13.3255,0,5.51909,9.09697,27.5587,12.0457,TUBA3E
78.9607,109.10781,28.99997,369.8124,482.5831,70.90358,419.9931,138.5057,157.2901,764.361,436.6963,560.376,TUBA3FP
0,1,0,0,0,0,2,1,1,1,1,0,TUBA3GP
7877.0038,9033.7961,505.60894,54.11841,93.23187,7843.66454,152.59837,8959.89059,11744.11422,41.7845831,121.22458,39.833297,TUBA4A
2,0.999999549,0.99999968,0,1,3,0,3.000003187,13.006133,0,0,0,TUBA4B
1681.06171,1315.0004,60.22538,182.3137,188.4628,1247.9995,184.31015,1173.692,2482.0956,119.40016308376,268.29252,130.0084,TUBA8
0,0,0,0,1,0,1,0,0,0,1,0,TUBA8P2
0,0,0,0,0,2,0,1,1,2,0,0,TUBAL3
0,0,0,0,0,0,0,0,0,0,0,0,TUBAP
1.00569,6.02945,0,6.03643,1.00322,2.00861,5.02079,1.0036,1.003,2.01904,1.00295,1.00466,TUBAP2
9384.7344466207,11296.833633,1831.99926623239,125946.34217,142117.2642152,8602.94403778025,155127.0294527,13678.9619661,11917.948411438,126389.585817,151045.953464,114315.795622526,TUBB
15.1546,11.2657,4.09337,45.9925,52.1526,13.2243,96.1592,20.2482,11.0999,83.9341,66.0591,51.2536,TUBB1
0,0,0,0,0,0,0,0,0,0,0,0,TUBB1P1
0,0,0,0,0,0,0,0,0,0,0,0,TUBB1P2
20911.846,24341.328,2707.9226,55883.108,65865.35,18074.1941,86708.23,26517.53,31765.433,49658.207,69804.07,31335.625,TUBB2A
8433.7904,7699.4887,8020.1792,141233.4432,167878.5872,2334.8556,183258.2825,11797.6331,5688.3079,122493.6135,159852.3718,107739.6203,TUBB2B
22.5286,22.0201,4.33196,87.613,94.0629,8.9853,110.063,19.0694,26.4435,68.4918,82.303,61.9815,TUBB2BP1
10263.83765,9439.60503,846.33281,70481.49314,86428.52168,7410.71685,101595.01209,9604.30624,12985.32938,74264.48957,90918.18117,54418.57,TUBB3
0,0,0,0,1,0,0,0,0,0,1,0,TUBB3P1
0,0,0,0,1,0,0,0,0,0,0,0,TUBB3P2
44330.03889,44651.96393,1773.00382,15574.40996,17574.60041,29219.43106,26273.45126,58884.97919,50296.379,7112.57593,20247.99938,10496.72535,TUBB4A
0,0,0,0,0,0,0,1,0,0,0,0,TUBB4AP1
5327.1176,6048.1322,1124.2577,4715.974,5910.393,4179.2905,6347.7023,6689.8273,6427.2942,6414.1,5426.788,3510.284,TUBB4B
0,0,0,0,0,0,0,0,0,0,0,0,TUBB4BP1
0,2,0,0,2,0,0,1,1,0,0,0,TUBB4BP2
0,0,0,0,0,0,0,0,0,0,1,0,TUBB4BP3
0,0,0,0,0,0,0,0,0,0,0,0,TUBB4BP4
0,0,0,0,0,0,0,0,0,0,0,0,TUBB4BP5
0,0,0,0,0,0,0,0,0,0,0,0,TUBB4BP6
0,0,0,0,0,0,0,0,0,0,0,0,TUBB4BP7
448.81399,185.44215,397.34513,904.32611,961.0373166,173.73315,387.71676,250.17732,261.75453,1642.92603,814.31591,865.93505,TUBB6
2,0,0,1,0,1,1.011856,1,0,1,0,0,TUBB7P
0,6,1,3,11,6,18.93257,3,3,4,8,4.999995,TUBB8
0,0,1,3,2,0,1,0,0,2,3,1,TUBB8P1
0.0338139,0,0,0,0,0,0,0,0,0,0,0,TUBB8P10
0,4,0,1,2,0,0,0,0,2,0,0,TUBB8P11
3,0,0,6,5,1,6,1,0,1,9,9,TUBB8P2
0,0,0,0,0,0,0,0,0,0,0,0,TUBB8P3
0,0,0,0,0,0,0,0,0,0,0,0,TUBB8P4
0,0,0,0,0,0,0,0,0,0,0,0,TUBB8P5
0,0,0,0,0,0,0,0,0,0,0,0,TUBB8P6
5,12,1,0,1,0,5.20983,8,6.0798,2.16187,0,1,TUBB8P7
0,0,0,0,0,0,0,0,0,0,0,0,TUBB8P8
0.966186,0,0,0,0,0,0,0,0,0,0,0,TUBB8P9
1.0269,3.07046,0,9.26377,7.21288,1.03696,9.33228,2.06086,3.06323,8.41533,9.29511,7.21616,TUBBP1
5.16937,2.72252,0,14.7396,11.7701,0,10.2957,8.93984,16.1235,14.2182,3.35087,7.0943,TUBBP10
0,0,0,0,0,0,0,0,0,0,0,0,TUBBP11
0,0,0,0,0,0,0,0,0,0,0,1,TUBBP2
16,23.63096,4,24,18,21,82.446,34.63923,40.9202,13.83813,12,14,TUBBP5
0,0,0,0,1,0,1,0,0,1,0,0,TUBBP6
1,1,0,2,3,0,5,0,1,0,3,0,TUBBP8
1,1,0,0,0,1,0,0,2,0,0,0,TUBBP9
102.08404842,169.1592039167,57.01214,251.65485,377.2164,142.59539,289.001064727,282.036227,105.63332,377.8827,315.62199,234.72567,TUBD1
391.67094,908.01469,198.83336,1591.5914,1957.60778,793.81218,2176.29246,1624.24514,468.05519,1303.50757,2433.62254,1884.35554,TUBE1
1626.04833,1570.774,220.92768,1332.3175,1484.0259,1361.8047,1452.1567,1480.7911,2482.01217,1454.6669,1562.3901,1273.2286,TUBG1
2.00031,5,0,11.0158,27.0242,6,12,7,5,15.0132,19,9,TUBG1P
6714.593,4798.3892,1100.1517,1718.939,1853.057,3703.5015,1873,5312.3334,6469.8752,1576.832,1863.655,1388.253,TUBG2
2170.40906,2422.320733,524.10212,4260.1035,4759.1759075465,2191.11978,5053.795,2885.9208,3231.23174,4886.279654,4519.71724,3493.7585,TUBGCP2
714.9997518,953.0004778,167.9995122,2234.99888,2541.003,920.99971,1842.9957,1296.00034,972.99962,2702.99885,2462.00126,2309.0024,TUBGCP3
813.98228,1183.09805,163.12129,2767.05584,3889.38466,1734.39809,3172.76828,1277.08855,1541.54945,2367.449,2930.04879,2750.32145,TUBGCP4
601.085636,871.2512552145,150.999989254,939.12784,1166.43934,1165.05001201854,1147.21851,1165.03107,877.977056,1838.32334,1533.97035,1181.66881,TUBGCP5
3314.69022,3022.06305,650.02326,7690.70751,7192.49897,2644.68779,6244.98013,4152.46457,6220.83982,7520.29273,6151.74207,5660.67906,TUBGCP6
2860.9957,3223.9964,1158.00052,4698.9991,5235.9988,2147.9951,5272.9972,3413.9973,3955.9974,4997.002,4669.002,3421.9955,TUFM
0,0,0,0,0,0,0,0,0,0,0,0,TUFMP1
256.85536,314.68159,29.8507,403.00996,728.8677732,289.129166196,832.95721,335.7945,360.9684,640.582120018334,749.07929,604.82715,TUFT1
1.0103,0,0,16.0000047,14.999947,1,8.000002,4.065217,5,36.00003,18.05214,11,TULP1
38.00002,34.00005,3,29,20.999985,18.00003,17,13,38,15.00001,17.00004,11,TULP2
503.99958,512.00022,244.99959,1714.99874,1742.00336,246.99962,946.99982,897.99985,438.99986,1661.00293,1552.00055,1533.996,TULP3
1,0,0,1,1,2,2,4,3,0,2,2,TULP3P1
1718.05926,2182.86957,354,5808.91127,8039.92555,2886.89719,10140.5362,5117.85907,3148.86247,4112.27448,6223.20316,4559.89471,TULP4
290,330,91,377,436,272,408,394,509,392,573,309,TUSC1
1797.00412,1891.00344,428.99999,1030.00052,1207.24999,1679.00248,1413.99737,2023.9965,2442.0017,814.00046,1327.9968,711.00025,TUSC2
1146.99952,2445.99878,187.999950463684,4741.0540173,5413.28729,2440.13343,9449.27471,2287.9997,2076.0082,4512.0044,5984.44234,3634.907725,TUSC3
7,4,5,10,13.99996,10,26,3,27.00002,6,19.00003,7.9999994,TUSC5
438.37387,458.0192,144.7185,775.07058,758.28214,298.09209,567.64879,617.4088,494.39047,1366.2756,781.46857,736.515561,TUT1
376.03655,468.601064,132.81436668,1275.93369,1729.11665,548.73545,1717.2945,562.65888,624.48849,1038.0971,1551.05255,1097.75816,TVP23A
270.69691,654.62452,197.08044,827.9754662068,1099.63227,421.80215,1118.467,669.52386,295.49083,838.40982,1121.67519,983.22401,TVP23B
0,0,1,5,0,3,0,6,3,3,3,2,TVP23BP1
0,0,0,0,0,0,0,0,0,1,0,0,TVP23BP2
75.61214,137.68669,56.17842,407.25079,702.03335,97.03749,338.67712,229.53955,99.3248,616.13951,523.8038,464.1902,TVP23C
123.08753,102.76433,1.39710609648,528.5016,547.57936,41.06232,438.95192,305.6971,173.71903,279.3282,814.2099,586.5381,TVP23C-CDRT4
0,0,0,3,5,1,7,0,0,0,5,0,TVP23CP1
0,0,0,0,0,1,1.02816,1,1,2.00471,3.01208,0,TVP23CP2
617.70565,1834.65184,742.00011,2995.9972,3855.99888,1305.8494,4898.84909,2627.52324,959.73384,2918.99753,4430.84572,2878.00068,TWF1
2.29457,4.35122,0,0,0,1.14999,1.15397,11.4763,2.26629,0,1.14641,0,TWF1P1
1476.05035,1478.3822,256.62867,1386.9693,1349.838,1255.6256,1417.5044,1558.109,2198.3061,1421.2848,1345.1888,913.9265,TWF2
68,36.99999,24,10,31.99999,52.00003,63.99997,28.99996,37,60.99995,40.99996,28,TWIST1
24,10,6,1,4,32.99998,3,13,49,1,0,1,TWIST2
207,523.9999,113,640.00005,770.0001,492.99965,894.0005,643.99966,311,675.00001,824.9999,570.0005,TWISTNB
278.9802,845.54446,349,899.3359565,1368.3188,468.4537,1012.3564,1340.01701,313.4288,1659.3404,1358.20157,1136.0702,TWSG1
6.18778,12.1000729497,6.00001,49.15573,53.85444,20.807486,96.3405,23.15259,18.4421,14.3509,72.57499,16.216099,TXK
1084,1265.997,411.9999,3553.999,3809.999,1094,2948.002,2165.998,1562.001,4461.999,3290.999,3436.997,TXLNA
45.7469,68,13,16.2126,31.6905,80,30,93.124,105.717,17,42.0013,21.1862,TXLNB
391,708.0000256022,137.3506,1537.3342,1672.0033,764.0001,1306.30859,912.0003,636.00028,1592.7359,1552.0031,1504.1235,TXLNG
289.93318,808.83403,3.01295,9.03073,17.1459,10.0299,2180.19569,1241.48511,541.19214,26.195,1688.64261,20.1675,TXLNGY
761.99974,1894.9957,743.00003,1615.00408,2865.91315,1424.9999,4066.00349,2389.99953,850.00003,2358.99612,2381.9538,1018.00053,TXN
1276.2703,1575.7762231,812.0006,1631.9678,1901.0991,963.1342,1883.43,1939.0502,1601.2749,1904.2093,1966.9986,1253.4808,TXN2
455.00738,532.01177,177.00221,685.04287,813.23863,509.4423,802.13795,667.01491,617.2462,962.78531,895.31623,780.08849,TXNDC11
670.37545,1164.21263,355,1278.2939,1582.1376,796.81881,1359.5572,1174.4983,904.00042,1607.2549,1570.76424,1164.008,TXNDC12
1211.14739,1963.54708,411.348190196486,2611.37122,3005.63754,1767.88507,3943.7237,2264.95676,1393.80988,2995.55591,3513.12729,2324.2594,TXNDC15
349.9996,847.00041,140,2644.99766,2724.0018,860.99973,2655.0021,1076.00049,650,1991.00039,2962.99831,2263.0002,TXNDC16
131.39319,363.1287,200.31627,732.2588,991.6974,441.38804,1038.9237299703,443.16059,222.56986,825.839,935.29435,718.61927,TXNDC17
0,2,0,6,11,1,4,3,3,1,4,3.000003,TXNDC2
579.67118,612.500735,192.28,1352.626485,1469.30239,802.39405,1977.76305,1526.7857,806.9996,1467.9052,1518.71568,1176.95786,TXNDC5
0,1,0,0,0,0,0,0,0,0,1,1,TXNDC8
138.00016,555.9999,131.00005,640.70521,907.7148,492.00029,1138.00047,673.99979,159.99998,935.8489,832.9996,547.00047,TXNDC9
1152.00343,3080.99538,2439.0031,3427.00344,5731.99874,1427.99917,4770.995,8138.9965,1205.99697,5798.99794,5972.0027,4284.0036,TXNIP
1449.69314,3231.72304,606.19426,4335.602,4462.77264,3592.52678,5305.10254,3837.282836,2407.99309,2922.653588,4464.19715011084,3076.08051,TXNL1
0,0,0,0,0,0,0,0,0,0,0,0,TXNL1P1
1445.46233,2036.67177,478.75033,2318.4888,2213.4821,1984.35036,3099.2999,2365.4743,1898.7112415,2237.2178,2729.4527,1996.2413,TXNL4A
236.38048,605.73302,225.00027,654.28823,968.22503,388.7561,740.7941,394.26674,393.0322,778.66559,884.31568,653.4994,TXNL4B
0,0,0,1,0,0,6,0,1,8,6,1,TXNP1
0,0,0,0,0,0,0,0,0,0,0,0,TXNP2
0,0,0,0,0,0,0,0,0,0,0,0,TXNP3
0,0,0,0,0,1,2,1,0,2,0,2,TXNP4
0,0,0,0,0,0,0,0,0,0,0,0,TXNP5
1,0,0,21,24.0844,3,43,0,7,24,21.0439,16,TXNP6
0,0,0,0,0,0,0,0,0,0,0,0,TXNP7
1018.999543,1559.00737001,487.99995,4554.27102,6546.896191,1732.0439989899,5904.83347674,1986.5025,1561.11586,5401.4398,5622.5594807,4051.7775610454,TXNRD1
627.47719,632.20868,238.62116,535.27969,738.83304,489.53761,646.83092,737.50518,951.67195,769.53296,788.2987,586.91257,TXNRD2
46.00002,54.0000362,40.00004,107.00006,192.22416,71.99996,200.0003,118.03745,73.945928,205.0982837,211.0941,152.937668,TXNRD3
0,0,0,0,0.776417,3,0,2.96253,0.0540294,0.901388,1.90614,3.06229,TXNRD3NB
1414.00387,1374.86924,515.12452,2900.98057,3326.94404,1238.13759,2088.23372,2056.90299,2167.46458,4431.0466,3068.01034,2983.18495,TYK2
67.47867,49.17759279234,22.5037,77.88424,105.5262,63.73699832596,81.21772,89.6184,62.81738,72.64901,84.78307,59.77804,TYMP
97.1693,422.48197,25.99998,800.2887,661.751,127.8814,197.8998,812.238,101.147,3236.2109,930.99,1391.703,TYMS
1,4.024077,3.04196,3.01502,5.01314,2,5,7,1.01293,4.000003,10.02835,6.01033,TYR
1,0,0,0,0,0,0,0,1,0,0,0,TYRL
6349.86496,7088.68312,1111.88501,2300.88453,2344.66121,7000.95806,2944.65502,9214.74447,11391.18823,2143.11395,2128.11545,1502.41762,TYRO3
6,1,0,2,3.00298,0,5,2,0,4.00431,5,2.00321,TYRO3P
40.99998,103.00001,16.99995,26.99999,54.99996,42.99999,25.00001,127.99991,51,34.00003,20,23,TYROBP
66.00001,84.99997,3,3.999997,9,112,3.999998,145,126.99956,3,30.00003,1,TYRP1
298.4496,267.0636,99.01693,545.334,636.8965,320.6576,571.7349,437.2752,499.57233,674.48,691.25908,564.6612,TYSND1
294.03535,309.53367,108.95354,806.3618,853.60397,314.9718,817.18818,551.16312,361.92385,1238.09628,879.82338,864.21658,TYW1
38.9816,85.72246,19.09121,177.53231,204.76896,98.5634,177.6112,91.78498,82.826,194.04459,219.8152,74.24904,TYW1B
554.8792,882.5455,172.50815,362.86672,704.02628,1037.9725526,553.242570040513,1105.14085,788.13325,516.88851,622.136240316822,382.39128,TYW3
207.7147,383.561,103.1379,733.4656,1294.59734668,416.4365,1175.6746,652.83604,287.11453,829.24755,1082.8521,870.002,TYW5
1375.3531,1700.85049,607.136978962,5503.8031889208,5718.05883580214,1261.77312,4753.64060077576,2673.53159,1518.3325,5813.28493,5849.33518,5261.15886,U2AF1
504.58538,449.33484,150.76795,404.544457,407.940903,340.7941,418.70075,621.24227,495.3694,452.07636,540.92896,484.288407,U2AF1L4
3167.00295,2987.99483,791.99974,9387.0031,10620.9999,2481.99679,8096.0039,4273.0028,4892.99467,10282.0038,9448.0026,8719.0026,U2AF2
1300.00053,2539.00251,676.99998,10417.99499,12733.005739,2835.99985,13151.9902,4280.99715,1982.99833,10386.00675,12679.00459,9659.9963,U2SURP
0,0,0,0,0,0,0,0,0,0,0,0,U40455.1
106.90331,85.1969,50.1739,158.11485,217.08775,78.47155,233.51241,87.7077,115.49384,297.7199,189.23886,209.93227,U47924.6
4,0,0,0,1,2,1,1,1,4,3,2,U51561.1
0,0,1,1,0,0,2,1,3,0,1,0,U82670.9
0,0,0,0,0,0,0,0,0,0,0,0,U82671.8
9,2,0,0,0,4,1,2,10,0,1,0,U82695.5
0,0,0,2,0,0,0,0,0,3,2,0,U91328.2
286.0029,699.04326,548.1335657458,3480.16001,2636.10557,498.01424,6360.892073418,1328.39493,240.040106,2000.97846,2373.6083,1102.09756,UACA
552.9996,985.99965,238.00019,1204.0001,1453.9996,896.99997,1791.99510046017,925.99988,840.00027,1200.0003,1541.00140010482,936.9999,UAP1
