geneID,lowerCI,FoldChange,upperCI,pvalue,fdrBH
PRSS23,1.56465905602182,3.21966647595525,6.6252466800956,0.00370879992590564,0.0065333730038047
PRSS27,2.45523766083775,4.15630835967885,7.03593768386639,4.54596972165502e-05,0.000134600918974238
PRSS3,0.00201113606266496,0.00352626531840235,0.00618284726061257,3.75049820967796e-12,1.44903910310801e-09
PRSS30P,0.568339040805554,1.779986539246,5.57475705945905,0.297036520022301,0.34386237137511
PRSS33,2.63299571455682,29.7471454758751,336.078277328992,0.00952393378443485,0.0152935349170033
PRSS35,0.293673854445526,0.824263007274995,2.31348312039825,0.694036183560409,0.733102280562514
PRSS36,0.166991779900605,0.345563922906573,0.715091634364617,0.0073187122421536,0.0120633680286876
PRSS37,0.930431622509674,2.63282147676339,7.45003583370199,0.0657564839057233,0.0880089019150012
PRSS45,1.86644722330799,7.60216265829304,30.9641099739837,0.007861411533168,0.0128527953071206
PRSS50,1.05456961459665,3.03526800018578,8.73612486594869,0.0408525569598344,0.0570080018558984
PRSS53,1.95141332527428,3.21551804278473,5.29849629986558,0.000188269794701464,0.000462869688494487
PRSS56,0.00270643679640271,0.0244571546434965,0.221011040808692,0.00280684838668734,0.00509569447664285
PRSS8,1.07857956083473,2.02404859217248,3.79830366923033,0.0307155512920927,0.0439949692758597
PRTFDC1,1.06007965593452,1.70399607002365,2.73904191104994,0.030370320474947,0.0435665719910882
PRTG,0.685701305820155,1.36603212209689,2.72136532738345,0.348246356112092,0.396971637352328
PRTN3,0.00221509098083414,0.00667171271199378,0.0200947730348383,1.26977889833719e-07,1.12771452654303e-06
PRUNE,1.70132446963823,2.22762463595887,2.91673434861374,1.71948860888871e-05,5.93566011996601e-05
PRUNE2,0.0443346268924999,0.0779198101174089,0.136947059991164,1.33386790740816e-07,1.16445694690522e-06
PRX,0.452492786279529,0.883754591397235,1.72604337902796,0.698151048640109,0.736711358896745
PSAP,0.171131010177049,0.226939361762122,0.300947641597609,2.05651943362542e-08,2.89591512081947e-07
PSAT1,0.268783250332178,0.549631843086301,1.12393596907954,0.0943619682494594,0.122359599321446
PSCA,0.0844460168830226,0.379444740009101,1.70497456286207,0.188291536309322,0.228967000704212
PSD,0.191506161223497,0.302296556037799,0.477181554935278,6.28044991145817e-05,0.000177574895841701
