geneID,lowerCI,FoldChange,upperCI,pvalue,fdrBH
INTS4P2,0.558477532142924,1.06016244212501,2.01251498763037,0.847924718029481,0.870833731590438
INTS5,0.63536443533173,0.865357920294758,1.17860599141954,0.332703252026195,0.380966350619311
INTS6,2.11271308374736,2.89759766099446,3.97407119290815,4.21126954807923E-6,1.81065416323119E-5
INTS7,5.55675116054404,8.20702731045287,1.21213448881387E1,1.35251300782096E-8,2.07077684410681E-7
INTS8,3.20429212440269,4.47468582614789,6.24874776249099,1.39601200593963E-7,1.17924893646746E-6
INTS9,2.83898585499731,3.92220046330703,5.41871543575564,2.89441529174323E-7,2.09232873345919E-6
INTU,4.21853752818017,6.25344326150209,9.26993119383144,8.79871541709298E-8,8.32629493741995E-7
INVS,1.8833292998086,2.92464658934109,4.54172176549995,0.000124628887657587,0.000317716894338226
IP6K1,0.672351150492064,0.900148691587221,1.20512572392148,0.452502961107665,0.50212184601359
IP6K2,4.26068673147251,5.72662497038027,7.69693610871245,4.25101372654193E-9,9.2338605667815E-8
IP6K3,0.00038555415205243,0.00164672640632813,0.00703327364745797,1.70838095725563E-7,1.38029697982693E-6
IPCEF1,0.0326695131505248,0.058693714198215,0.105448528434113,5.43080854689169E-8,5.81034984784322E-7
IPMK,2.89107209454229,4.32777696002749,6.47844564343527,1.77379508174011E-6,8.97755468450805E-6
IPO11,1.07202677584133,1.5968128467648,2.37849587813887,0.0245115356858009,0.0357027093095178
IPO13,0.215182696067792,0.318165721563044,0.470434789727892,1.95260909459004E-5,6.46020880972421E-5
IPO4,2.20121257941972,3.28927360431689,4.91516400787971,1.71325284941227E-5,5.79110448834872E-5
IPO5,1.45927408645758,2.05239289341699,2.88658356099098,0.000471755514672703,0.00102101778579706
IPO5P1,4.15203137721767,6.95373161440239,1.16459580798116E1,1.1790419482325E-6,6.38911828305269E-6
IPO7,2.17526181077515,3.21630829276338,4.7555834349945,1.57840399809305E-5,5.41486128753068E-5
IPO8,1.03348313987199,1.41184010528564,1.92871311199123,0.0325944854100106,0.0462742033122605
IPO9,2.22236801898119,3.0065537772711,4.06744766772116,1.7134728138083E-6,8.73510347934998E-6
IPP,1.74612407416982,2.51945799977522,3.63529070272358,9.04447149296029E-5,0.000240626295472105
IPPK,1.0171379332394,1.3316849492118,1.74350473618592,0.0387747425431952,0.0541440135971678
IQCA1,0.128678410869853,0.186956269263992,0.271627900755333,1.38885915754017E-7,1.17597503561047E-6
IQCB1,1.85138662303492,2.71608028616154,3.98463077840667,6.46882595344013E-5,0.000180251087523875
IQCC,1.24862486527175,1.72165737554145,2.37389483518829,0.002724934481168,0.00491562180385243
IQCD,0.960161721147012,1.99412109330543,4.14150954697015,0.0623352352136347,0.0834018486355729
IQCE,1.66490052050985,2.445166710896,3.5911096010968,0.00019439084958124,0.000469858631710441
IQCF3,0.41664878745968,0.971039446285999,2.26309936479695,0.941713187277048,0.95238250414998
IQCG,1.32222671083513,1.83008700700518,2.53301376062336,0.00133359128145367,0.00259101059176953
IQCH,0.382351849194447,0.697801371454264,1.27350437830843,0.220581700329589,0.263353531229271
IQCJ-SCHIP1,0.0732652607547388,0.184848009656507,0.466370914700692,0.00154711430641736,0.00296151977869843
IQCK,0.524027249500781,0.821164486183675,1.2867863532129,0.363022448594034,0.411950463137952
IQGAP1,0.917799218549662,1.71737000962494,3.21351303242539,0.0854025680472129,0.111261463542194
IQGAP2,4.71432839940399E1,2.0836726105432E2,9.20956535076519E2,2.0086781188372E-6,9.86308232298221E-6
IQGAP3,6.40321423786207,3.26690104390196E1,1.6667632901521E2,0.000414780124098541,0.000911449477841522
IQSEC1,0.0498673845742015,0.0759281413880358,0.115608281923493,2.57605574018795E-9,6.56528296739377E-8
IQSEC2,0.0739340501467146,0.135641491761735,0.248851702981761,5.43764628369337E-6,2.22999427707489E-5
IQSEC3,0.042762447041707,0.0724848791975798,0.122866161217653,3.85068015243637E-8,4.45924193123704E-7
IQUB,2.10335600242121,3.90703964611263,7.25742992566362,0.000322809853882942,0.00073055681109583
IRAK1,0.469713613138201,0.704174992918173,1.05566968208225,0.0843976684841844,0.110080180862405
